mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_std_21,mfcc_std_22,mfcc_std_23,mfcc_std_24,mfcc_std_25,mfcc_std_26,mfcc_std_27,mfcc_std_28,mfcc_std_29,mfcc_std_30,mfcc_std_31,mfcc_std_32,mfcc_std_33,mfcc_std_34,mfcc_std_35,mfcc_std_36,mfcc_std_37,mfcc_std_38,mfcc_std_39,delta_mean_0,delta_mean_1,delta_mean_2,delta_mean_3,delta_mean_4,delta_mean_5,delta_mean_6,delta_mean_7,delta_mean_8,delta_mean_9,delta_mean_10,delta_mean_11,delta_mean_12,delta_mean_13,delta_mean_14,delta_mean_15,delta_mean_16,delta_mean_17,delta_mean_18,delta_mean_19,delta_mean_20,delta_mean_21,delta_mean_22,delta_mean_23,delta_mean_24,delta_mean_25,delta_mean_26,delta_mean_27,delta_mean_28,delta_mean_29,delta_mean_30,delta_mean_31,delta_mean_32,delta_mean_33,delta_mean_34,delta_mean_35,delta_mean_36,delta_mean_37,delta_mean_38,delta_mean_39,delta_std_0,delta_std_1,delta_std_2,delta_std_3,delta_std_4,delta_std_5,delta_std_6,delta_std_7,delta_std_8,delta_std_9,delta_std_10,delta_std_11,delta_std_12,delta_std_13,delta_std_14,delta_std_15,delta_std_16,delta_std_17,delta_std_18,delta_std_19,delta_std_20,delta_std_21,delta_std_22,delta_std_23,delta_std_24,delta_std_25,delta_std_26,delta_std_27,delta_std_28,delta_std_29,delta_std_30,delta_std_31,delta_std_32,delta_std_33,delta_std_34,delta_std_35,delta_std_36,delta_std_37,delta_std_38,delta_std_39,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,rms_mean,rms_std,zcr_mean,zcr_std,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,class
-414.1726,27.253307,-4.3572636,0.5670126,-4.06982,-6.0124454,-3.904735,-1.7070427,-4.8812685,-0.07847592,-3.1818478,-0.78885204,-4.242016,-0.45302278,-1.8052733,-2.5430982,-2.3020172,-1.8728377,-2.5887504,-0.40819088,-2.0352247,0.10850043,-1.4654636,-1.1254812,-1.0057539,-0.90126795,-1.8611337,-0.25661024,-2.2169058,0.6255587,0.26009148,-0.86521614,-0.6553644,1.2593572,-2.4298587,-1.4122041,1.754928,0.66094553,-3.7419176,1.0444405,245.13036,44.41758,8.257742,4.293258,7.1604357,10.285172,6.848483,3.6229002,8.558384,2.1226718,5.7415605,2.1944773,7.5286016,2.5673122,3.503403,4.7400827,4.469997,3.6712382,4.807986,2.0885105,3.8338645,2.8021243,3.4510357,3.716817,3.56742,2.3693,3.582518,2.1166403,3.9973147,2.568995,2.4447906,3.036751,2.1901987,2.7684853,4.703116,3.5804822,3.7481163,2.4919658,6.4040856,2.9795175,-2.7726507,-0.5856183,0.13499603,-0.052256815,0.065406956,0.16218826,0.10355719,0.027368711,0.023515368,0.0055968384,0.050927702,0.008295853,0.022744859,-0.038962975,0.03714834,0.055572994,0.018621601,0.064552814,0.048141148,0.010872715,-0.005865637,0.018020716,0.06177838,0.068856575,0.029080866,0.021066317,0.05644147,-0.013786669,0.04653556,-0.01426976,0.00603253,0.042248327,-0.031165713,-0.045925613,0.09619857,-0.022557573,-0.09026976,0.028844357,0.08010407,-0.08009134,15.334435,2.9331825,0.56483203,0.9017284,0.67144984,0.7325909,0.7368553,0.3851587,0.8077671,0.4221151,0.40063018,0.38848314,0.7189678,0.46735707,0.33612657,0.4271382,0.6282807,0.41618,0.49117777,0.36755756,0.46364406,0.50977945,0.53769875,0.49573505,0.5404428,0.3507032,0.38024002,0.35695413,0.36658874,0.40232053,0.3381652,0.441386,0.31689638,0.24003813,0.42229217,0.56196296,0.4040291,0.4332671,0.41545686,0.36955523,635.40344,1032.4182,667.67474,1080.6844,1275.4377,2088.8193,0.05601142,0.09333224,0.036352962,0.062338922,14.912622,11.8261595,12.457689,13.0364065,14.726473,14.989107,21.641762,0.0997724,0.10838952,0.16269544,0.14995752,0.12975466,0.17846446,0.17686342,0.11735398,0.12094781,0.1316872,0.12942272,0.11630752,car_horn
-508.83435,9.249615,-1.7152942,1.9317238,-1.7028223,-2.0179524,-0.9426356,-1.1551672,-2.3866856,-0.20147292,-1.2816408,-1.6159278,-0.25238708,-0.7574663,-1.9804227,0.21738067,-0.7698138,-0.87938493,-0.647326,0.18087815,-1.2180629,0.10154912,-0.13152036,-0.13716117,-1.0415531,-0.020455416,-0.70623285,-0.6774506,-0.04862787,-0.10767656,-0.8782091,0.18555331,-0.6875524,-0.10108387,-0.27798408,-0.44230056,-0.79472,0.19852725,-0.767973,-0.33555838,163.74669,25.91497,5.1699424,5.6288986,5.0172105,5.889642,3.2935429,3.7087963,6.86146,2.390095,3.786781,5.381823,2.3147643,2.4114907,5.9415627,2.2825837,3.1754243,3.5652018,2.5268312,1.7699246,4.0476165,1.1529762,1.3109647,1.7105596,3.3601515,1.0572643,2.6504538,2.2027812,1.2378762,1.6259061,2.7514076,1.6253709,2.2236788,1.8615434,1.17224,1.6328456,3.2687016,0.93396217,2.64489,1.6834637,-2.765181,-0.2966053,0.075819775,-0.086002976,0.05598527,0.1188874,-0.024737887,0.057919238,0.09407255,-0.048637386,0.058168672,0.14642231,-0.064219184,0.076853596,0.11409139,-0.06064824,-0.04638147,0.000746964,-0.014024685,0.018640906,0.12917598,-0.02654791,-0.04836262,-0.019330535,0.05868627,0.023485972,0.066979,0.034327194,-0.038578484,0.029848702,0.061012875,-0.030951407,0.033187784,-0.055707887,0.0025887352,0.011108246,0.123674646,-0.026474997,0.036206726,-0.0020768829,14.105095,2.5809572,0.5373198,0.50360006,0.5481109,0.5259398,0.5411777,0.49043685,0.64889,0.4445464,0.4198015,0.44825318,0.51186126,0.27668864,0.4799084,0.38535565,0.61468893,0.57028943,0.4278968,0.41484708,0.5013244,0.16065376,0.3247111,0.28546003,0.49309215,0.1837228,0.28556028,0.23215291,0.31572768,0.24467815,0.28289828,0.33098245,0.23369102,0.4724154,0.17863044,0.27101108,0.5655699,0.13648552,0.33437014,0.33437705,304.23764,846.5437,280.65164,777.23944,578.2847,1604.2008,0.021128858,0.06609547,0.021447683,0.06451019,14.466339,13.606813,13.795458,13.797695,14.246253,15.293745,17.790695,0.03146448,0.023626165,0.040110648,0.039867233,0.042083703,0.04737644,0.030535916,0.03087727,0.10224731,0.0430119,0.047643527,0.04017462,car_horn
-377.83237,37.746693,-7.009945,6.288242,-3.6671057,-5.96766,-5.044368,-0.9288389,-10.486973,0.19173302,-3.2661333,-2.1876442,-5.869126,-0.8483287,-4.0317416,-2.7702425,-4.1719365,-1.6164999,-3.2723837,-2.7235284,-3.53875,-1.325205,-2.5960627,-1.7404665,-2.0142114,-1.5817449,-2.545833,0.5944217,-1.087769,-0.82526773,-2.0873437,1.4554175,-0.6844605,-0.9884859,-2.1489992,1.2048744,-1.816385,-2.4210389,-0.5706291,1.5313247,308.31073,45.16154,9.496211,8.421345,5.4145865,7.7517214,6.9018593,3.0806274,12.95238,2.6754062,4.4439607,3.7395842,7.591269,2.773707,5.571802,3.9987142,5.6421094,3.0318139,4.5095243,4.82331,4.914656,2.83808,4.2765255,3.286793,3.5494995,3.0316656,3.9404883,2.6180706,2.6354136,2.896152,3.6152694,3.2125535,2.5030527,2.885994,3.1198137,2.5281231,3.2460845,3.8538923,2.550427,3.2687645,-3.5251727,-0.32186368,0.19591632,-0.13550574,0.07969435,0.10671977,0.0847833,0.037854917,0.24295983,0.014310843,0.058745153,0.05055383,0.15606837,0.043790545,0.03510957,0.036238275,0.065810114,0.009411148,0.047378276,0.046822075,0.03456621,0.0075673214,0.010390365,-0.0127034355,-0.0010212419,0.016093181,0.03143716,-0.029034752,0.004418922,-0.013720895,-0.0024667042,-0.060016617,-0.026506953,0.05123658,0.026139265,-0.042433117,0.011923058,0.029778924,-0.0066818777,-0.02299473,17.092983,3.0962017,0.9332695,0.820675,0.4962149,0.45747274,0.8438095,0.53531986,0.88968426,0.4347977,0.3791623,0.41185626,0.5856372,0.4310366,0.57111454,0.42634067,0.44141182,0.3585543,0.4051958,0.6671437,0.5364912,0.40670466,0.5218968,0.47532052,0.5152914,0.44827047,0.51393753,0.52126765,0.3935666,0.5336639,0.45378816,0.52849865,0.3857438,0.47538134,0.31728223,0.38394183,0.48133358,0.36695513,0.48214155,0.5087151,1013.0795,1207.0786,1008.06226,1195.4902,2035.2611,2431.8503,0.07602705,0.091705896,0.064907536,0.08042712,13.855151,9.573766,10.743823,10.850946,13.7513485,13.529623,25.518557,0.15352637,0.16179375,0.15767777,0.2007065,0.35392377,0.19921131,0.2191578,0.26750955,0.15693215,0.20710126,0.22777995,0.19375376,car_horn
-312.85126,25.573376,-4.837131,4.779278,1.0801393,-7.72524,-10.296053,2.3782902,-10.685377,-1.9153938,-3.544672,0.3718258,-4.6093974,-1.9916686,-3.7494035,-1.8370137,-3.6690907,-0.8907342,-0.35670093,-0.65253645,-3.7722692,-1.8498101,-1.9038804,-1.5282316,-2.4531336,-0.9248216,-2.093958,-0.955997,-2.2498493,-1.192017,-4.1123133,-0.04097014,0.040411454,0.06184923,-2.2185893,1.328507,-0.45699164,-0.8014885,-2.0588923,0.63128465,185.11765,36.189217,8.020311,7.7417474,7.5538263,9.416603,13.136633,6.797863,12.949385,5.1496754,5.1676536,4.4498763,6.002135,5.7162857,5.593705,3.644724,6.343814,4.003499,6.392808,5.327645,5.590833,4.3223066,5.266673,3.7595103,3.8504224,4.5692782,3.4746983,2.9963808,4.0947127,3.605442,4.9378796,5.683216,3.3474402,5.714781,3.8576038,3.8241243,4.4847136,5.171151,4.6835556,3.0141263,-1.5213733,-0.45018223,-0.001348716,-0.05547645,-0.0040373225,0.062118057,0.058169983,0.034651183,0.03722062,0.057874784,-0.0077440063,0.009824137,-0.026354147,-0.010486082,0.040182274,0.0031304774,0.09292812,0.0110496925,0.055223946,0.035318628,-0.030765459,-0.0298518,0.037559845,0.0038350346,0.022693204,0.008857657,0.029064517,0.029985767,0.045261268,0.0059976964,0.03600885,0.014604126,0.029492509,0.004322369,0.008280073,-0.023297288,0.024167947,-0.011843919,-0.015853265,-0.044057027,10.596137,4.078435,0.914257,0.9485202,1.0581342,1.1522998,1.1927123,0.8825485,1.5007633,0.8152587,0.66300595,0.70521915,0.64577085,0.724628,0.74004936,0.5365195,0.8151837,0.65049326,1.0031391,0.8514674,0.68571115,0.7012412,0.63010377,0.5983796,0.48152536,0.8015809,0.49530295,0.46010906,0.6275368,0.63602465,0.47897586,0.90906173,0.56814796,0.8005907,0.60649157,0.5701245,0.8040898,0.82968444,0.7546399,0.57314456,1547.9763,1661.4486,1297.5009,1356.4149,3225.7485,3411.059,0.08591545,0.18552108,0.09409998,0.10583462,21.416607,17.554592,18.846016,19.089237,23.357933,21.488531,36.1863,0.10862314,0.16451173,0.27664042,0.23945959,0.24649215,0.11946708,0.24664444,0.14816372,0.13475576,0.14811522,0.1287391,0.111079484,car_horn
-243.47868,96.86443,-86.22162,-9.168318,4.169064,-16.86398,-13.483452,-0.15073435,-6.587472,12.746602,11.142547,10.575512,2.8224592,1.1033574,-5.579168,2.5960612,3.211548,2.1094527,-1.9883207,8.947316,5.002028,1.4041767,4.0573792,1.4149213,-2.9597347,5.9678936,-1.0870236,4.1223383,0.8770041,2.3022504,3.1168432,2.8330677,-2.6234727,2.1117997,0.42967778,3.1507878,0.7439057,1.3192831,1.510116,1.938792,88.92456,24.172478,39.18736,16.264091,14.688888,15.709361,10.58237,7.9855313,10.17366,9.839807,10.719446,9.053718,8.52254,9.328536,10.82944,8.230137,7.7373137,8.113409,6.9784656,8.029359,9.171355,6.2576346,6.90277,5.584573,5.079091,5.778783,5.565292,5.418058,6.217884,5.4307218,6.4988027,7.3358088,6.866268,6.25469,5.7697954,5.7129154,5.816411,5.261239,6.332982,6.167861,0.41360435,-0.046113316,0.29171494,0.18442383,0.20535916,0.13356589,0.01629812,0.06301591,-0.050484367,-0.17247716,-0.22663331,-0.037405763,0.014615059,0.035386544,-0.08999222,-0.054667287,-0.14322002,-0.01818362,-0.11350474,-0.029998744,-0.11619807,0.098320715,-0.15432997,-0.05457674,-0.025306638,-0.036097776,0.020111838,0.05489685,-0.08364821,-0.072663285,0.024148123,-0.047824766,-0.030116402,0.004646657,0.015857035,0.013205848,0.05697569,0.001160404,0.043877278,-0.04549454,19.6088,5.006252,8.47788,3.3323202,2.9373884,3.3258398,1.8896617,1.2436773,1.5836929,1.5158732,1.9401091,1.6113087,1.2847654,1.3496261,1.8036774,1.2072815,1.494503,1.3705052,1.3508257,1.2890784,1.4935825,1.1188822,1.2823416,0.920236,0.9137045,0.8004682,1.007135,0.8023909,0.936756,1.1228402,1.0170528,1.2171141,1.3500539,1.1369148,1.1183641,0.9944533,1.099672,1.0022804,1.0516192,1.1573861,2134.564,359.71057,1710.0308,504.87906,3428.4468,944.30804,0.0681587,0.08915818,0.1493689,0.0267724,14.508312,11.031823,16.573282,16.990267,17.982048,22.439377,47.13409,0.40963018,0.42130664,0.3561077,0.37001994,0.47410068,0.5888377,0.58417416,0.47059473,0.38597998,0.35072967,0.32750157,0.31343868,dog_bark
-262.79904,100.77206,-94.797745,-11.993613,7.0691833,-18.43842,-16.285732,-1.0658538,-8.600837,10.796624,11.014713,12.148184,2.7213542,-3.7608755,-7.227092,-0.29724813,1.9146471,-0.36777568,-3.8879147,8.959189,7.1217685,-0.23361382,1.6994431,-0.6930378,-5.0202947,3.6768932,0.009415731,1.2339574,-1.2230792,2.9428923,4.9246163,1.1859756,-3.2273164,0.3279188,-0.35106027,2.9693117,-0.68874687,0.11192979,0.8619804,2.369672,86.65248,23.412086,36.298775,15.946791,14.110212,14.441307,10.999898,7.7983,8.495777,8.278882,11.316249,8.7922,7.623757,7.404287,9.543293,6.2915998,7.8791,7.029259,6.2368283,6.593197,8.188795,7.180053,6.174426,5.5690417,4.706794,4.844971,5.0932055,5.198438,5.4693108,5.1624475,4.6434817,7.5969753,5.93382,5.1367097,4.357318,4.782986,5.058787,4.84304,6.670586,5.7321444,-1.9231818,-0.21954906,0.6655248,0.054702066,0.19940287,0.2211162,0.06788312,-0.05674431,0.073387645,0.06209761,-0.161056,-0.12280779,-0.0182379,-0.0472866,0.11138027,0.053753108,-0.15436657,0.1146313,0.041914668,-0.06949648,-0.10040863,0.02362137,0.09078719,0.03837631,0.031601634,0.037694976,0.020833997,-0.04352457,-0.007114668,-0.05654605,-0.058166824,0.002645046,0.09774497,-0.051434267,0.022124393,-0.07996304,0.031267397,-0.025527464,-0.047671165,-0.016838316,18.935705,5.1106544,8.003498,3.3950756,2.8206985,3.0656757,2.1838334,1.357051,1.6559405,1.6149242,2.2222357,1.5610129,1.1091467,1.2270573,1.7088625,1.2605166,1.3657142,1.1357071,1.163826,0.95776,1.2633528,1.1025482,1.1289735,1.0033264,0.890587,0.7759145,0.9656442,0.897978,0.7984126,0.85220677,0.7343489,1.2217512,0.9914089,0.76168793,0.82880324,0.71927994,0.89000535,0.80700606,1.0036932,0.91306114,2092.1316,316.03897,1582.5803,456.97034,3173.0356,671.22284,0.068376996,0.09157286,0.15389891,0.022011105,11.756057,11.0858555,17.376417,17.08243,18.396912,21.830614,46.557053,0.41632685,0.42880568,0.35216868,0.32393938,0.49553606,0.72210795,0.5963584,0.34134,0.27880988,0.31533653,0.281507,0.30126265,dog_bark
-268.48883,102.79726,-90.32626,-12.500053,9.068974,-20.856758,-16.338364,-2.2118807,-5.5252585,13.168405,9.198417,9.296825,1.7115632,-2.1704621,-4.0626945,0.112317756,-0.8507825,0.9368979,-1.415853,5.6048274,2.7071128,-1.2631044,3.0732658,0.55503017,-4.735774,4.591243,1.057149,-0.7624168,1.0139124,2.2850351,2.3446138,0.22947407,-0.3192067,0.09590105,0.58076733,0.84555274,-0.19352987,0.02784698,0.84099257,0.7806423,86.05419,24.774256,37.20722,15.014169,13.423203,14.649847,10.356746,8.267674,8.694414,10.077232,10.200384,7.868648,8.704006,7.0919304,7.405181,6.7231817,5.5823054,4.4024053,6.3699355,6.01378,7.0970335,7.528286,4.94255,5.6881237,4.459191,5.3194942,5.227056,4.8310175,6.3399367,4.6471095,5.562598,5.8373985,4.941667,4.4658666,5.1138363,5.0898547,4.9698353,4.5877986,5.302445,4.7161193,0.12781169,0.37678105,-0.12953027,-0.096931174,0.08375313,0.0016426903,-0.076639056,-0.05329933,0.08134274,-0.034133673,0.03693638,0.03018516,-0.02067475,-0.05125002,-0.021724662,0.007725035,0.061410017,-0.022107182,0.0112236,-0.005261559,0.06780804,-0.0008192807,0.0006684203,-0.10179517,-0.0019989552,-0.020517929,0.0077467253,0.02844168,-0.019615311,0.033615455,0.055944752,0.058032837,-0.06491034,0.0041850205,-0.037587248,-0.029184163,-0.025669914,0.04443812,0.038216267,0.017162262,17.905315,5.405314,7.760448,3.1560264,2.6839569,2.9722798,2.1420972,1.4298935,1.5768669,1.8347402,1.9439039,1.4635317,1.3411666,1.3011818,1.3719121,1.2672068,0.9928061,0.71920115,1.0888346,0.99098545,1.1220711,1.1300203,0.97703433,0.92806005,0.8862035,1.0466825,0.9758921,0.88528764,1.0022902,0.79503834,0.9121452,1.0310433,0.9401886,0.70063347,0.95626765,0.76692593,0.96004254,0.76431054,0.86349887,0.81328636,2091.1792,340.14874,1605.8865,472.02118,3238.3198,798.55066,0.06351466,0.08900366,0.15378602,0.02000578,11.261133,10.677497,16.872774,16.129011,18.071604,22.392694,46.383854,0.36061457,0.4282106,0.41120702,0.3463549,0.42706564,0.59141105,0.5395119,0.46444604,0.37587902,0.3897236,0.34474027,0.3076822,dog_bark
-267.39276,103.67769,-94.644806,-13.064194,10.258673,-25.48512,-16.72287,-4.5106077,-4.012282,13.754398,13.553985,11.025493,0.591739,-4.246704,-7.34764,0.12544942,2.3478827,-0.40762487,-1.4815533,6.5257287,4.814184,-2.175538,1.5744404,-0.2835046,-3.1745453,3.3976007,2.7549775,-0.3363468,2.1565475,2.8833845,0.91614693,-0.96980214,-2.0000367,1.3766822,1.8155657,0.15778251,0.7659477,1.1506935,1.8007007,0.107018575,91.78915,23.899456,37.964893,11.352204,13.258005,15.178731,9.151177,8.094408,8.212069,10.2606125,10.47278,10.073941,9.830407,8.969072,9.543448,7.1820827,6.360286,5.6715355,7.307962,7.871686,8.881978,7.21292,5.338672,5.8846397,4.6008277,5.1346927,5.578082,4.440493,6.103658,5.64631,5.6422415,5.571344,5.9938765,4.2626467,5.3869853,4.669717,5.2100244,4.2231493,5.716161,4.19949,0.46080494,0.02228623,-0.39056495,0.03783011,-0.011021884,-0.019838193,0.068502575,-0.0749648,-0.08534948,0.066034034,0.06591084,0.08210835,-0.013481603,-0.078493066,-0.0780032,-0.055478685,-0.0047928034,-0.12250263,0.06637182,0.11656656,0.034445748,-0.07614025,-0.03442548,0.00873481,0.007875764,-0.013131288,0.01579023,-0.033656906,0.056972824,0.06029043,-0.04384756,-0.03301983,0.014868857,0.00222254,0.014030404,0.012267156,-0.0021661953,0.0449064,0.054768506,-0.011304904,20.993254,5.1615877,8.5173645,2.2403064,3.0236726,3.3934968,1.8471036,1.4974318,1.5341468,1.8803568,2.0522256,2.1215484,1.698906,1.7136176,1.9266355,1.2768205,1.1582264,0.9441412,1.300035,1.3374963,1.6332967,1.1037341,0.8973411,0.9828782,0.98556215,1.0653033,0.8530798,0.7466787,1.091221,0.9292557,0.9554778,0.9733001,1.1029049,0.6629083,0.92588955,0.75077814,0.9607832,0.76173854,0.9921726,0.7513242,2014.3198,303.9699,1499.4967,449.42896,3060.889,713.3024,0.07921902,0.104650825,0.14884111,0.017546061,11.40597,10.339423,18.361534,17.462183,18.773378,23.05321,46.475388,0.315148,0.37784255,0.39510852,0.3280189,0.36827874,0.51287735,0.6294491,0.5457656,0.3341415,0.31092873,0.335965,0.30396417,dog_bark
-292.69873,81.677765,-77.17256,-31.382872,12.934333,7.14841,-0.7340419,7.4032154,-3.94766,-4.028885,2.026504,6.122226,8.211034,6.5104094,4.3782516,0.54960763,-7.0699716,-0.046844307,4.3546557,0.015871257,-2.0819962,-0.29241785,3.9671977,1.2423128,1.2246832,2.7646368,-3.2701902,-1.6821793,0.94282204,2.1092014,-0.19633816,0.5060242,2.7040496,1.5026356,-1.431419,-1.1906525,0.592314,0.4024069,3.12278,-0.15257837,91.951904,31.487265,41.458656,24.141636,9.522419,10.402742,13.87831,13.041188,7.1912932,10.688062,9.355751,7.3676586,8.541541,7.21055,7.5533304,7.754644,7.8804874,6.667752,7.0836544,6.0476675,5.692747,6.221628,5.9117885,5.2637053,5.675593,4.870501,4.7478223,4.328151,5.8866568,5.634162,5.2522173,5.182974,4.184348,3.33903,3.6394386,3.9014564,4.127329,4.8157735,4.2881646,4.339888,0.8766103,-0.35873377,-1.0600617,-0.37172702,-0.080997884,0.18186449,0.11364675,0.30483675,-0.033992562,-0.15513341,-0.11849732,0.07729797,0.198175,0.004562772,-0.12862632,-0.14488518,-0.1296079,-0.036581866,0.17313942,0.07267758,0.015393472,0.0487316,0.07468782,-0.05892689,0.0013285262,0.099131614,-0.05236907,-0.0666902,-0.028288716,-0.0008309205,0.020745726,0.058321055,0.0140039865,-0.005894917,-0.047062054,-0.039466314,0.055192396,-0.050375137,0.0071806107,-0.034151215,17.34805,6.1130776,8.240418,5.031943,1.7061806,2.239147,2.477838,2.6813896,1.4867923,1.8804713,1.7955897,1.3194288,1.6266383,1.2868776,1.478719,1.1297413,1.4843081,1.0931597,1.2576809,1.1186132,0.7844857,1.1782825,1.247616,0.8980384,1.1052592,0.8893668,0.8404323,0.82279134,0.97939575,1.0570399,1.01057,0.93991387,0.8052129,0.69156027,0.5820618,0.7625795,0.677045,1.0536007,0.76497287,0.7646831,2159.3481,434.99615,1756.1631,589.2049,3509.663,1186.2408,0.084481314,0.12804815,0.14501671,0.019167328,11.4755945,10.463922,13.499226,18.030369,19.770622,18.479391,47.975536,0.35738978,0.5823168,0.52047074,0.40356347,0.3379189,0.22110848,0.29483542,0.42883328,0.2690804,0.23606671,0.25341925,0.26920986,dog_bark
-297.96906,110.95934,-69.60012,-43.581577,1.0348834,0.3448986,-11.641601,3.2430508,2.4547043,15.228357,7.1552143,-5.737228,0.065458134,5.2164807,2.8346283,8.201496,1.8624943,-1.38271,-7.1284814,0.3476907,4.4714665,1.5606719,3.3821735,-0.28481266,-2.673032,1.0592406,-1.0198084,-0.0056684967,1.5567791,4.5902305,0.69191056,0.15351073,0.020035496,-0.5798584,-1.5703795,1.5363685,2.0833983,-1.0640125,-1.4403967,1.3870956,95.90633,32.746708,38.913292,19.986322,8.338907,9.877842,14.525606,12.447151,10.225764,8.105949,10.667475,9.759699,7.876662,7.007212,6.3863373,6.037662,5.2195816,6.7319226,6.8141456,7.549946,7.776695,6.6955013,6.487192,6.0001526,6.849197,6.6911244,4.5942597,4.2917027,5.0750394,5.7388053,4.7319875,4.640145,5.100223,4.5659604,4.313291,3.9719458,4.061028,4.475158,4.3984747,4.763435,-1.6393695,-0.6290375,0.19784303,0.053427465,0.009220519,0.13860734,0.14244056,0.2282037,0.19122702,-0.04072756,-0.12621485,-0.070859574,-0.03624231,-0.00044920816,0.01671924,-0.068605766,-0.013958758,0.01808156,-0.005020792,0.03160324,0.115777396,0.07746286,0.033827238,-0.1040527,-0.082414776,-0.0886241,-0.007952514,0.00027088486,0.03371639,0.0118909795,-0.03033993,-0.04646916,-0.0021567869,-0.0071724686,0.0075570834,0.02728933,0.054531418,-0.026286632,-0.014449436,0.03644678,16.654638,6.0613055,7.6916146,3.850783,1.396994,1.5216981,2.5459173,2.640061,1.7704941,1.6704334,2.3500216,1.8931174,1.3514726,1.2896377,1.1768136,1.006043,0.9000982,1.2232951,1.298845,1.1315559,1.5151064,1.2018639,1.036839,0.87919664,0.8587492,1.1555612,0.8244042,0.6932458,0.81672895,1.0105796,0.7650477,0.676627,0.8530041,0.7472503,0.7665757,0.6638503,0.7743653,0.74480927,0.691828,0.69212687,1989.7755,473.1649,1789.1215,694.4949,3466.4724,1579.9911,0.07178197,0.097519815,0.1279325,0.01718602,11.350335,11.2637825,15.467364,17.135523,21.49292,17.903162,47.120285,0.30508843,0.21774383,0.17071158,0.19796467,0.28964123,0.4200535,0.4649241,0.42866173,0.37500903,0.43402907,0.49476302,0.5932742,dog_bark
